event_id,ensembl_id,gene_name,gerstberger2014_tf,gerstberger2014_rbp,phenotype,modality
exon:chr4:39847438-39847500:-@exon:chr4:39846276-39846421:-@exon:chr4:39843568-39843676:-,ENSG00000121892,PDS5A,False,False,iPSC,bimodal
exon:chr4:40075075-40075171:+@exon:chr4:40098847-40099189:+@exon:chr4:40103695-40104838:+,ENSG00000078177,N4BP2,False,False,iPSC,bimodal
exon:chr4:40098847-40099189:+@exon:chr4:40101656-40101746:+@exon:chr4:40103695-40104838:+,ENSG00000078177,N4BP2,False,False,iPSC,bimodal
exon:chr4:467770-467956:-@exon:chr4:466364-466490:-@exon:chr4:437872-438221:-,"ENSG00000182903,ENSG00000251595","ZNF721,ABCA11P",,,iPSC,bimodal
exon:chr4:48906501-48906651:-@exon:chr4:48899821-48899874:-@exon:chr4:48896023-48896070:-,ENSG00000145247,OCIAD2,False,False,iPSC,bimodal
exon:chr4:52904393-52904411:-@exon:chr4:52899597-52899806:-@exon:chr4:52895844-52896029:-,ENSG00000163069,SGCB,False,False,iPSC,bimodal
exon:chr4:53525282-53525442:-@exon:chr4:53524341-53524448:-@exon:chr4:53497231-53497311:-,ENSG00000109189,USP46,False,False,iPSC,bimodal
exon:chr4:54294194-54294350:+@exon:chr4:54306749-54306775:+@exon:chr4:54308820-54308874:+,ENSG00000145216,FIP1L1,False,True,iPSC,bimodal
exon:chr4:54310215-54310270:+@exon:chr4:54319087-54319300:+@exon:chr4:54324820-54324957:+,ENSG00000145216,FIP1L1,False,True,iPSC,bimodal
exon:chr4:68566767-68566897:-@exon:chr4:68562363-68562425:-@exon:chr4:68547837-68547931:-,ENSG00000033178,UBA6,False,False,iPSC,bimodal
exon:chr4:76649460-76649559:-@exon:chr4:76649240-76649360:-@exon:chr4:76587115-76587233:-,ENSG00000138757,G3BP2,False,True,iPSC,bimodal
exon:chr4:83277949-83278048:-@exon:chr4:83277690-83277836:-@exon:chr4:83276231-83276554:-,ENSG00000138668,HNRNPD,False,True,iPSC,uncategorized
exon:chr4:83819142-83819215:-@exon:chr4:83816845-83816927:-@exon:chr4:83814162-83816000:-,"ENSG00000251022,ENSG00000138674","SEC31A,THAP9-AS1",,,iPSC,bimodal
exon:chr4:83821230-83821376:-@exon:chr4:83819142-83819215:-@exon:chr4:83816844-83816927:-,"ENSG00000251022,ENSG00000138674","SEC31A,THAP9-AS1",,,iPSC,bimodal
exon:chr4:83821230-83821376:-@exon:chr4:83820866-83820890:-@exon:chr4:83819009-83819215:-,"ENSG00000251022,ENSG00000138674","SEC31A,THAP9-AS1",,,iPSC,bimodal
exon:chr4:84378062-84378111:+@exon:chr4:84379499-84379582:+@exon:chr4:84380893-84380950:+@exon:chr4:84382126-84382185:+,ENSG00000163319,MRPS18C,False,True,iPSC,bimodal
exon:chr4:88901198-88901278:+@exon:chr4:88901545-88901586:+@exon:chr4:88902627-88902950:+,ENSG00000118785,SPP1,False,False,iPSC,bimodal
exon:chr4:99273627-99273752:+@exon:chr4:99300168-99300314:+@exon:chr4:99313103-99313140:+,ENSG00000138698,RAP1GDS1,False,False,iPSC,bimodal
exon:chr4:99966341-99966461:+@exon:chr4:99969884-99970027:+@exon:chr4:99978904-99978969:+,ENSG00000164024,METAP1,False,False,iPSC,bimodal
exon:chr5:110842028-110842077:-@exon:chr5:110837660-110837786:-@exon:chr5:110835944-110836814:-,ENSG00000164211,STARD4,False,False,iPSC,bimodal
exon:chr5:114606910-114607323:-@exon:chr5:114605400-114605495:-@exon:chr5:114604579-114604697:-,ENSG00000164221,CCDC112,False,False,iPSC,bimodal
exon:chr5:115146858-115147012:-@exon:chr5:115145319-115145394:-@exon:chr5:115142046-115142215:-,ENSG00000129596,CDO1,False,False,iPSC,bimodal
exon:chr5:115151925-115152651:-@exon:chr5:115149595-115149651:-@exon:chr5:115148878-115148955:-,ENSG00000129596,CDO1,False,False,iPSC,bimodal
exon:chr5:118792010-118792063:+@exon:chr5:118807331-118807395:+@exon:chr5:118809603-118809710:+,ENSG00000133835,HSD17B4,False,False,iPSC,bimodal
exon:chr5:125906474-125906551:-@exon:chr5:125903951-125904048:-@exon:chr5:125896775-125896816:-,ENSG00000164904,ALDH7A1,False,False,iPSC,bimodal
exon:chr5:132342451-132342612:-@exon:chr5:132335824-132335865:-@exon:chr5:132334220-132334542:-,ENSG00000155329,ZCCHC10,False,False,iPSC,bimodal
exon:chr5:132362189-132362263:-@exon:chr5:132358533-132358598:-@exon:chr5:132342451-132342612:-,ENSG00000155329,ZCCHC10,False,False,iPSC,bimodal
exon:chr5:133968418-133968459:-@exon:chr5:133967767-133967885:-@exon:chr5:133959652-133959727:-,ENSG00000152700,SAR1B,False,False,iPSC,bimodal
exon:chr5:134076753-134077213:+@exon:chr5:134079677-134079742:+@exon:chr5:134086449-134087847:+,ENSG00000164615,CAMLG,False,False,iPSC,bimodal
exon:chr5:135468536-135468651:+@exon:chr5:135483521-135483595:+@exon:chr5:135489281-135489852:+,ENSG00000113658,SMAD5,False,True,iPSC,bimodal
exon:chr5:135483521-135483595:+@exon:chr5:135488364-135488447:+@exon:chr5:135489281-135489452:+,ENSG00000113658,SMAD5,False,True,iPSC,bimodal
exon:chr5:137495758-137495862:-@exon:chr5:137493331-137493583:-@exon:chr5:137492571-137492956:-,ENSG00000112983,BRD8,False,False,iPSC,bimodal
exon:chr5:137495758-137495862:-@exon:chr5:137495244-137495288:-@exon:chr5:137492571-137492956:-,ENSG00000112983,BRD8,False,False,iPSC,bimodal
exon:chr5:137499776-137499822:-@exon:chr5:137499276-137499332:-@exon:chr5:137498819-137499033:-,ENSG00000112983,BRD8,False,False,iPSC,bimodal
exon:chr5:137500009-137500102:-@exon:chr5:137499776-137499822:-@exon:chr5:137498819-137499033:-,ENSG00000112983,BRD8,False,False,iPSC,bimodal
exon:chr5:138614740-138614818:+@exon:chr5:138615624-138615747:+@exon:chr5:138618428-138618933:+,ENSG00000015479,MATR3,False,True,iPSC,bimodal
exon:chr5:138629337-138629494:+@exon:chr5:138642928-138644016:+@exon:chr5:138650364-138650425:+,ENSG00000015479,MATR3,False,True,iPSC,bimodal
exon:chr5:138629439-138629717:+@exon:chr5:138642928-138644016:+@exon:chr5:138650364-138650425:+,ENSG00000015479,MATR3,False,True,iPSC,bimodal
exon:chr5:141016115-141016197:-@exon:chr5:141014378-141014520:-@exon:chr5:141009611-141009692:-,ENSG00000171720,HDAC3,False,False,iPSC,bimodal
exon:chr5:141392560-141392606:-@exon:chr5:141391853-141391904:-@exon:chr5:141391414-141391606:-,ENSG00000113552,GNPDA1,False,False,iPSC,bimodal
exon:chr5:145838447-145838900:+@exon:chr5:145841581-145841659:+@exon:chr5:145843114-145843356:+,ENSG00000113649,TCERG1,False,True,iPSC,bimodal
exon:chr5:145843114-145843356:+@exon:chr5:145847904-145847966:+@exon:chr5:145849107-145849307:+,ENSG00000113649,TCERG1,False,True,iPSC,bimodal
exon:chr5:145859591-145859657:+@exon:chr5:145860713-145860763:+@exon:chr5:145862155-145862290:+,ENSG00000113649,TCERG1,False,True,iPSC,bimodal
exon:chr5:146257565-146258144:-@exon:chr5:146236062-146236146:-@exon:chr5:146080608-146080705:-,ENSG00000156475,PPP2R2B,False,False,iPSC,bimodal
exon:chr5:149772935-149773115:+@exon:chr5:149775845-149776405:+@exon:chr5:149777917-149778014:+,ENSG00000070814,TCOF1,False,True,iPSC,bimodal
exon:chr5:154320777-154320825:+@exon:chr5:154330363-154330498:+@exon:chr5:154335931-154335996:+,ENSG00000082515,MRPL22,False,True,iPSC,bimodal
exon:chr5:162891729-162891808:+@exon:chr5:162894707-162894754:+@exon:chr5:162896647-162896835:+,ENSG00000072571,HMMR,False,False,iPSC,bimodal
exon:chr5:175915952-175916028:+@exon:chr5:175919195-175919333:+@exon:chr5:175921000-175921085:+,ENSG00000113194,FAF2,False,False,iPSC,bimodal
exon:chr5:177636331-177636448:+@exon:chr5:177637133-177637273:+@exon:chr5:177637554-177638150:+,ENSG00000197451,HNRNPAB,False,True,iPSC,bimodal
exon:chr5:179043127-179043219:-@exon:chr5:179042547-179042596:-@exon:chr5:179041179-179041960:-,ENSG00000169045,HNRNPH1,False,True,iPSC,bimodal
exon:chr5:179731772-179731939:-@exon:chr5:179729423-179729584:-@exon:chr5:179727690-179728608:-,ENSG00000131459,GFPT2,False,False,iPSC,bimodal
exon:chr5:218208-218330:-@exon:chr5:216844-216974:-@exon:chr5:196986-206073:-,ENSG00000164366,CCDC127,False,False,iPSC,bimodal
exon:chr5:218356-218533:+@exon:chr5:220355-220452:+@exon:chr5:223597-223683:+,ENSG00000073578,SDHA,False,False,iPSC,bimodal
exon:chr5:25445929-25446034:-@exon:chr5:25422839-25422964:-@exon:chr5:25413548-25413953:-,ENSG00000248605,CTD-2306M5.1,False,False,iPSC,bimodal
exon:chr5:304292-304336:+@exon:chr5:306717-306875:+@exon:chr5:311408-311517:+,ENSG00000249915,PDCD6,False,False,iPSC,bimodal
exon:chr5:34812285-34812313:+@exon:chr5:34813679-34813765:+@exon:chr5:34814688-34814774:+,ENSG00000039560,RAI14,False,False,iPSC,bimodal
exon:chr5:34914800-34915066:-@exon:chr5:34913575-34913683:-@exon:chr5:34911659-34911917:-,ENSG00000113456,RAD1,False,False,iPSC,bimodal
exon:chr5:34945827-34945908:+@exon:chr5:34949648-34949782:+@exon:chr5:34950275-34950447:+,ENSG00000168724,DNAJC21,False,True,iPSC,bimodal
exon:chr5:37298970-37299080:-@exon:chr5:37294431-37294567:-@exon:chr5:37292981-37293087:-,ENSG00000113569,NUP155,False,False,iPSC,bimodal
exon:chr5:43161933-43162033:+@exon:chr5:43168032-43168131:+@exon:chr5:43173420-43173550:+,ENSG00000172262,ZNF131,True,False,iPSC,bimodal
exon:chr5:43313458-43313595:-@exon:chr5:43307868-43307926:-@exon:chr5:43298620-43299077:-,ENSG00000112972,HMGCS1,False,False,iPSC,uncategorized
exon:chr5:54455998-54456071:+@exon:chr5:54456158-54456224:+@exon:chr5:54456822-54457083:+,ENSG00000164294,GPX8,False,False,iPSC,bimodal
exon:chr5:54645401-54645480:+@exon:chr5:54646747-54646857:+@exon:chr5:54648996-54649097:+,ENSG00000039123,SKIV2L2,False,True,iPSC,bimodal
exon:chr5:55007280-55007327:-@exon:chr5:55000150-55000262:-@exon:chr5:54993787-54993820:-,ENSG00000177058,SLC38A9,False,False,iPSC,bimodal
exon:chr5:56471773-56472227:+@exon:chr5:56509901-56510020:+@exon:chr5:56517203-56517223:+,ENSG00000062194,GPBP1,False,False,iPSC,bimodal
exon:chr5:56531793-56531859:+@exon:chr5:56532940-56532999:+@exon:chr5:56542127-56542311:+,ENSG00000062194,GPBP1,False,False,iPSC,bimodal
exon:chr5:59934577-59934717:-@exon:chr5:59901517-59901683:-@exon:chr5:59899218-59899394:-,ENSG00000035499,DEPDC1B,True,False,iPSC,bimodal
exon:chr5:60240759-60240900:-@exon:chr5:60224691-60224786:-@exon:chr5:60217881-60217982:-,ENSG00000049167,ERCC8,False,False,iPSC,bimodal
exon:chr5:64857290-64857391:-@exon:chr5:64850624-64850725:-@exon:chr5:64848320-64848376:-,ENSG00000123219,CENPK,False,False,iPSC,bimodal
exon:chr5:64857290-64857391:-@exon:chr5:64850624-64850773:-@exon:chr5:64848320-64848376:-,ENSG00000123219,CENPK,False,False,iPSC,bimodal
exon:chr5:64857324-64857391:-@exon:chr5:64850624-64850773:-@exon:chr5:64848320-64848376:-,ENSG00000123219,CENPK,False,False,iPSC,bimodal
exon:chr5:64948328-64948372:+@exon:chr5:64951463-64951480:+@exon:chr5:64954195-64954328:+,ENSG00000113597,TRAPPC13,False,False,iPSC,bimodal
exon:chr5:65058787-65058935:+@exon:chr5:65073254-65073361:+@exon:chr5:65076006-65076108:+,ENSG00000123213,NLN,False,False,iPSC,bimodal
exon:chr5:65449396-65449424:+@exon:chr5:65454637-65454760:+@exon:chr5:65455047-65455162:+,ENSG00000153914,SREK1,False,True,iPSC,bimodal
exon:chr5:6604251-6604389:-@exon:chr5:6602574-6602613:-@exon:chr5:6599682-6600345:-,ENSG00000037474,NSUN2,False,True,iPSC,bimodal
exon:chr5:72864245-72864429:+@exon:chr5:72865322-72865500:+@exon:chr5:72866411-72866536:+,ENSG00000164338,UTP15,False,True,iPSC,bimodal
exon:chr5:74035814-74035962:-@exon:chr5:74034327-74034467:-@exon:chr5:74034143-74034242:-,ENSG00000164347,GFM2,False,True,iPSC,bimodal
exon:chr5:74650328-74650522:+@exon:chr5:74650881-74651039:+@exon:chr5:74651190-74651347:+,ENSG00000113161,HMGCR,False,False,iPSC,bimodal
exon:chr5:75013131-75013306:-@exon:chr5:75008679-75008776:-@exon:chr5:75003562-75003700:-,ENSG00000152359,POC5,False,False,iPSC,bimodal
exon:chr5:77717625-77717784:+@exon:chr5:77745757-77745857:+@exon:chr5:77755068-77755185:+,ENSG00000085365,SCAMP1,False,False,iPSC,bimodal
exon:chr5:7889208-7889388:+@exon:chr5:7890374-7890525:+@exon:chr5:7891485-7891527:+,ENSG00000124275,MTRR,False,False,iPSC,bimodal
exon:chr5:79282773-79282930:-@exon:chr5:79281394-79281482:-@exon:chr5:79275584-79279617:-,ENSG00000177034,MTX3,False,False,iPSC,bimodal
exon:chr5:79703845-79703972:+@exon:chr5:79723311-79723364:+@exon:chr5:79729928-79730036:+,ENSG00000039319,ZFYVE16,False,False,iPSC,bimodal
exon:chr5:82807922-82808215:+@exon:chr5:82815168-82818128:+@exon:chr5:82832826-82838087:+,ENSG00000038427,VCAN,False,False,iPSC,bimodal
exon:chr5:87564538-87564674:-@exon:chr5:87536630-87536733:-@exon:chr5:87524262-87524345:-,ENSG00000164180,TMEM161B,False,False,iPSC,bimodal
exon:chr5:93447216-93447381:-@exon:chr5:93410351-93410474:-@exon:chr5:93388831-93388932:-,ENSG00000113391,FAM172A,False,False,iPSC,bimodal
exon:chr5:93966208-93966448:+@exon:chr5:93978978-93979140:+@exon:chr5:93985159-93985302:+,ENSG00000133302,ANKRD32,False,False,iPSC,bimodal
exon:chr5:94864705-94864806:-@exon:chr5:94863717-94863856:-@exon:chr5:94861291-94861377:-,ENSG00000198677,TTC37,False,False,iPSC,bimodal
exon:chr5:96058343-96058402:+@exon:chr5:96062498-96062563:+@exon:chr5:96063193-96063234:+,ENSG00000153113,CAST,False,False,iPSC,bimodal
exon:chr5:96063193-96063234:+@exon:chr5:96064857-96064913:+@exon:chr5:96065316-96065395:+,ENSG00000153113,CAST,False,False,iPSC,bimodal
exon:chr5:96065316-96065429:+@exon:chr5:96066484-96066564:+@exon:chr5:96071876-96071944:+,ENSG00000153113,CAST,False,False,iPSC,bimodal
exon:chr5:96075742-96075822:+@exon:chr5:96076449-96076487:+@exon:chr5:96076970-96077021:+,ENSG00000153113,CAST,False,False,iPSC,bimodal
exon:chr5:98205458-98205586:-@exon:chr5:98204718-98204981:-@exon:chr5:98204199-98204339:-,ENSG00000153922,CHD1,True,False,iPSC,bimodal
exon:chr6:106763976-106764141:-@exon:chr6:106756239-106756366:-@exon:chr6:106740903-106740981:-,ENSG00000057663,ATG5,False,False,iPSC,bimodal
exon:chr6:107349417-107349475:+@exon:chr6:107351229-107351311:+@exon:chr6:107360953-107361434:+,ENSG00000130349,C6orf203,False,False,iPSC,bimodal
exon:chr6:10749435-10749501:+@exon:chr6:10749855-10749931:+@exon:chr6:10755375-10755465:+,"ENSG00000272162,ENSG00000153157,ENSG00000137210","RP11-637O19.3,SYCP2L,TMEM14B",,,iPSC,bimodal
exon:chr6:116981899-116982009:-@exon:chr6:116981396-116981532:-@exon:chr6:116979966-116980087:-,ENSG00000153975,ZUFSP,True,False,iPSC,bimodal
exon:chr6:116987797-116988075:-@exon:chr6:116981899-116982009:-@exon:chr6:116979966-116980087:-,ENSG00000153975,ZUFSP,True,False,iPSC,bimodal
exon:chr6:122803292-122803411:+@exon:chr6:122906638-122906698:+@exon:chr6:122907066-122907269:+,ENSG00000135549,PKIB,False,False,iPSC,bimodal
exon:chr6:122907066-122907152:+@exon:chr6:122954428-122954512:+@exon:chr6:122996223-122996289:+,ENSG00000135549,PKIB,False,False,iPSC,bimodal
exon:chr6:122954428-122954512:+@exon:chr6:122996223-122996289:+@exon:chr6:123038932-123039108:+,ENSG00000135549,PKIB,False,False,iPSC,bimodal
exon:chr6:122996223-122996289:+@exon:chr6:123022585-123022645:+@exon:chr6:123038932-123039108:+,ENSG00000135549,PKIB,False,False,iPSC,bimodal
exon:chr6:125621684-125621805:-@exon:chr6:125619860-125619962:-@exon:chr6:125613987-125614055:-,ENSG00000111906,HDDC2,False,False,iPSC,uncategorized
exon:chr6:126320686-126320759:+@exon:chr6:126327988-126328100:+@exon:chr6:126329538-126329618:+,ENSG00000066651,TRMT11,False,True,iPSC,bimodal
exon:chr6:127637595-127637604:-@exon:chr6:127637079-127637119:-@exon:chr6:127635961-127636041:-,ENSG00000093144,ECHDC1,False,False,iPSC,bimodal
exon:chr6:127648147-127648289:-@exon:chr6:127637595-127637647:-@exon:chr6:127635961-127636041:-,ENSG00000093144,ECHDC1,False,False,iPSC,bimodal
exon:chr6:13327019-13327195:-@exon:chr6:13325326-13325406:-@exon:chr6:13321140-13321327:-,ENSG00000145979,TBC1D7,False,False,iPSC,bimodal
exon:chr6:135363139-135363264:-@exon:chr6:135360711-135360905:-@exon:chr6:135356995-135359164:-,ENSG00000112339,HBS1L,False,True,iPSC,bimodal
exon:chr6:136589300-136589477:-@exon:chr6:136588167-136588313:-@exon:chr6:136582403-136582615:-,ENSG00000029363,BCLAF1,False,True,iPSC,bimodal
exon:chr6:139229805-139229953:-@exon:chr6:139228632-139228737:-@exon:chr6:139225998-139226269:-,ENSG00000135597,REPS1,False,False,iPSC,bimodal
exon:chr6:143486219-143486320:+@exon:chr6:143605247-143605362:+@exon:chr6:143654419-143654430:+,ENSG00000146416,AIG1,False,False,iPSC,bimodal
exon:chr6:144074891-144075049:+@exon:chr6:144081538-144081777:+@exon:chr6:144086398-144086611:+,ENSG00000112419,PHACTR2,False,False,iPSC,bimodal
exon:chr6:151773151-151773254:-@exon:chr6:151766443-151766960:-@exon:chr6:151757581-151757689:-,ENSG00000155906,RMND1,False,False,iPSC,bimodal
exon:chr6:166783706-166783709:-@exon:chr6:166780457-166780672:-@exon:chr6:166780283-166780379:-,ENSG00000060762,MPC1,False,False,iPSC,bimodal
exon:chr6:167413548-167413601:+@exon:chr6:167416681-167417889:+@exon:chr6:167424301-167424381:+,"ENSG00000272980,ENSG00000213066","RP11-517H2.6,FGFR1OP",,,iPSC,bimodal
exon:chr6:167424301-167424381:+@exon:chr6:167426996-167427055:+@exon:chr6:167435897-167436123:+,"ENSG00000272980,ENSG00000213066","RP11-517H2.6,FGFR1OP",,,iPSC,bimodal
exon:chr6:170863467-170863551:+@exon:chr6:170865970-170866171:+@exon:chr6:170870879-170871321:+,ENSG00000112592,TBP,False,False,iPSC,bimodal
exon:chr6:3012778-3012908:+@exon:chr6:3015764-3015877:+@exon:chr6:3017118-3017219:+,ENSG00000124588,NQO2,False,False,iPSC,bimodal
exon:chr6:30815745-30815936:-@exon:chr6:30814814-30814926:-@exon:chr6:30807303-30807796:-,ENSG00000237923,XXbac-BPG27H4.8,False,False,iPSC,bimodal
exon:chr6:3118926-3119081:+@exon:chr6:3119519-3119746:+@exon:chr6:3123891-3123994:+,ENSG00000137274,BPHL,False,False,iPSC,bimodal
exon:chr6:31607976-31608083:-@exon:chr6:31607277-31607423:-@exon:chr6:31606818-31607003:-,ENSG00000204463,BAG6,False,False,iPSC,bimodal
exon:chr6:31803065-31803228:+@exon:chr6:31804201-31804294:+@exon:chr6:31805013-31805212:+,ENSG00000204387,C6orf48,False,False,iPSC,bimodal
exon:chr6:32942239-32942542:+@exon:chr6:32942798-32942889:+@exon:chr6:32943161-32943298:+,ENSG00000204256,BRD2,False,False,iPSC,bimodal
exon:chr6:34204656-34204740:+@exon:chr6:34204981-34205094:+@exon:chr6:34208514-34208692:+,ENSG00000137309,HMGA1,True,False,iPSC,bimodal
exon:chr6:34848066-34848153:-@exon:chr6:34847744-34847840:-@exon:chr6:34845750-34846497:-,ENSG00000064995,TAF11,False,False,iPSC,bimodal
exon:chr6:37336260-37336994:+@exon:chr6:37339288-37339350:+@exon:chr6:37342396-37342485:+,ENSG00000112130,RNF8,False,False,iPSC,bimodal
exon:chr6:37344702-37344809:+@exon:chr6:37348926-37349130:+@exon:chr6:37358518-37358838:+,ENSG00000112130,RNF8,False,False,iPSC,bimodal
exon:chr6:41037815-41037873:-@exon:chr6:41036580-41036692:-@exon:chr6:41034936-41035176:-,ENSG00000124596,OARD1,False,False,iPSC,bimodal
exon:chr6:41888743-41888837:-@exon:chr6:41884523-41884677:-@exon:chr6:41877007-41877260:-,ENSG00000124641,MED20,False,False,iPSC,bimodal
exon:chr6:42847373-42847689:+@exon:chr6:42848599-42848820:+@exon:chr6:42851189-42851352:+,ENSG00000146223,RPL7L1,False,True,iPSC,bimodal
exon:chr6:42847420-42847689:+@exon:chr6:42848599-42848704:+@exon:chr6:42851189-42851352:+,ENSG00000146223,RPL7L1,False,True,iPSC,bimodal
exon:chr6:43481097-43481189:-@exon:chr6:43480807-43480938:-@exon:chr6:43480499-43480612:-,ENSG00000137207,YIPF3,False,False,iPSC,bimodal
exon:chr6:44191351-44191378:+@exon:chr6:44193798-44193904:+@exon:chr6:44195000-44195079:+,ENSG00000112759,SLC29A1,False,False,iPSC,bimodal
exon:chr6:5000043-5000138:-@exon:chr6:4998950-4999075:-@exon:chr6:4996456-4996654:-,ENSG00000124787,RPP40,False,True,iPSC,bimodal
exon:chr6:64345728-64346055:+@exon:chr6:64356524-64356700:+@exon:chr6:64389901-64390062:+,ENSG00000118482,PHF3,False,False,iPSC,bimodal
exon:chr6:64345741-64346055:+@exon:chr6:64356432-64356700:+@exon:chr6:64389901-64390062:+,ENSG00000118482,PHF3,False,False,iPSC,bimodal
exon:chr6:693019-693111:-@exon:chr6:689139-689212:-@exon:chr6:637701-637861:-,ENSG00000112685,EXOC2,True,False,iPSC,bimodal
exon:chr6:8041372-8041501:-@exon:chr6:8027440-8027632:-@exon:chr6:8026600-8026658:-,"ENSG00000265818,ENSG00000259040,ENSG00000188428","BLOC1S5,BLOC1S5-TXNDC5,EEF1E1-BLOC1S5",,,iPSC,bimodal
exon:chr6:8062767-8062849:-@exon:chr6:8054503-8054605:-@exon:chr6:8041372-8041501:-,"ENSG00000265818,ENSG00000259040,ENSG00000188428","BLOC1S5,BLOC1S5-TXNDC5,EEF1E1-BLOC1S5",,,iPSC,bimodal
exon:chr6:86387854-86388238:-@exon:chr6:86387672-86387750:-@exon:chr6:86387187-86387210:-,ENSG00000203875,SNHG5,False,False,iPSC,bimodal
exon:chr6:91228977-91229038:-@exon:chr6:91228166-91228281:-@exon:chr6:91223292-91226400:-,ENSG00000135341,MAP3K7,False,False,iPSC,bimodal
exon:chr6:99825262-99825361:-@exon:chr6:99823816-99824058:-@exon:chr6:99819304-99819463:-,ENSG00000132423,COQ3,False,False,iPSC,bimodal
exon:chr6:99831574-99831700:-@exon:chr6:99828065-99828217:-@exon:chr6:99825262-99825361:-,ENSG00000132423,COQ3,False,False,iPSC,bimodal
exon:chr6:99852479-99852578:-@exon:chr6:99851705-99851758:-@exon:chr6:99850416-99850586:-,ENSG00000132424,PNISR,False,False,iPSC,bimodal
exon:chr7:100485675-100485764:+@exon:chr7:100485878-100486004:+@exon:chr7:100486095-100486285:+,ENSG00000087087,SRRT,False,True,iPSC,bimodal
exon:chr7:100962237-100962313:-@exon:chr7:100961405-100961494:-@exon:chr7:100959621-100959823:-,ENSG00000128581,RABL5,False,False,iPSC,bimodal
exon:chr7:100964952-100965045:-@exon:chr7:100962237-100962313:-@exon:chr7:100961405-100961494:-,ENSG00000128581,RABL5,False,False,iPSC,bimodal
exon:chr7:104654654-104654982:+@exon:chr7:104678573-104678646:+@exon:chr7:104681286-104681303:+,ENSG00000005483,KMT2E,False,False,iPSC,bimodal
exon:chr7:104767440-104767509:-@exon:chr7:104766695-104766787:-@exon:chr7:104766229-104766321:-@exon:chr7:104756823-104758469:-,ENSG00000135250,SRPK2,False,True,iPSC,bimodal
exon:chr7:105105760-105105861:-@exon:chr7:105103068-105103197:-@exon:chr7:105099615-105099706:-,ENSG00000091127,PUS7,False,True,iPSC,bimodal
exon:chr7:107389325-107389492:+@exon:chr7:107392990-107393062:+@exon:chr7:107393856-107393956:+,ENSG00000105879,CBLL1,True,False,iPSC,bimodal
exon:chr7:11030330-11030474:+@exon:chr7:11053374-11053533:+@exon:chr7:11062495-11062606:+,ENSG00000106443,PHF14,False,False,iPSC,bimodal
exon:chr7:110603556-110603621:-@exon:chr7:110526649-110526751:-@exon:chr7:110303482-110303777:-,ENSG00000184903,IMMP2L,False,False,iPSC,bimodal
exon:chr7:112102056-112102234:+@exon:chr7:112102325-112102433:+@exon:chr7:112108036-112108159:+,ENSG00000006652,IFRD1,False,False,iPSC,bimodal
exon:chr7:121671528-121671613:+@exon:chr7:121674149-121674169:+@exon:chr7:121674336-121674432:+,ENSG00000106278,PTPRZ1,False,False,iPSC,bimodal
exon:chr7:121731757-121731897:-@exon:chr7:121721554-121721649:-@exon:chr7:121719651-121719766:-,ENSG00000008311,AASS,False,False,iPSC,bimodal
exon:chr7:121731757-121731897:-@exon:chr7:121722842-121722945:-@exon:chr7:121721554-121721649:-,ENSG00000008311,AASS,False,False,iPSC,bimodal
exon:chr7:121731757-121731897:-@exon:chr7:121726066-121726233:-@exon:chr7:121719651-121719766:-,ENSG00000008311,AASS,False,False,iPSC,bimodal
exon:chr7:121731757-121731897:-@exon:chr7:121726066-121726233:-@exon:chr7:121721554-121721649:-@exon:chr7:121719651-121719766:-,ENSG00000008311,AASS,False,False,iPSC,bimodal
exon:chr7:128388627-128388858:+@exon:chr7:128394583-128394776:+@exon:chr7:128398925-128399091:+,ENSG00000128595,CALU,False,False,iPSC,bimodal
exon:chr7:134617739-134618141:+@exon:chr7:134620439-134620516:+@exon:chr7:134625843-134625988:+,ENSG00000122786,CALD1,False,False,iPSC,bimodal
exon:chr7:13978742-13978871:-@exon:chr7:13975333-13975521:-@exon:chr7:13971127-13971374:-,ENSG00000006468,ETV1,True,False,iPSC,bimodal
exon:chr7:14026263-14026310:-@exon:chr7:14017052-14017105:-@exon:chr7:13978742-13978871:-,ENSG00000006468,ETV1,True,False,iPSC,bimodal
exon:chr7:14029188-14029642:-@exon:chr7:14028893-14029089:-@exon:chr7:14028633-14028764:-,ENSG00000006468,ETV1,True,False,iPSC,bimodal
exon:chr7:154782716-154782779:-@exon:chr7:154777727-154777889:-@exon:chr7:154774929-154775042:-,ENSG00000157212,PAXIP1,False,False,iPSC,bimodal
exon:chr7:158497415-158497457:-@exon:chr7:158496341-158496393:-@exon:chr7:158494513-158494629:-,ENSG00000146918,NCAPG2,False,False,iPSC,bimodal
exon:chr7:21956372-21956512:-@exon:chr7:21951235-21951369:-@exon:chr7:21947748-21948125:-,ENSG00000164649,CDCA7L,False,False,iPSC,bimodal
exon:chr7:2279053-2279342:-@exon:chr7:2277650-2278572:-@exon:chr7:2274010-2275199:-,ENSG00000122687,FTSJ2,False,True,iPSC,bimodal
exon:chr7:2281857-2281891:+@exon:chr7:2282560-2282610:+@exon:chr7:2284198-2284361:+,ENSG00000106268,NUDT1,False,False,iPSC,bimodal
exon:chr7:22999875-23000034:-@exon:chr7:22986571-22986866:-@exon:chr7:22984128-22985782:-,ENSG00000122591,FAM126A,False,False,iPSC,bimodal
exon:chr7:22999875-23000034:-@exon:chr7:22986652-22986866:-@exon:chr7:22980878-22985782:-,ENSG00000122591,FAM126A,False,False,iPSC,bimodal
