,features_of_interest_in_go_term,features_of_interest_in_go_term_gene_symbols,go_domain,go_name,n_background_in_go_term,n_features_of_interest_in_go_term,n_features_total_in_go_term,negative_log_p_value,bonferonni_corrected_negative_log_p_value
GO:0000216,"ENSG00000131467,ENSG00000143106,ENSG00000185627,ENSG00000173692,ENSG00000110801,ENSG00000108294,ENSG00000135336,ENSG00000092010,ENSG00000159352,ENSG00000117748,ENSG00000097046","PSME3,PSMA5,PSMD13,PSMD1,PSMD9,PSMB3,ORC3,PSME1,PSMD4,RPA2,CDC7",biological_process,M/G1 transition of mitotic cell cycle,43,11,93,2.9604542164,-2.92842374193
GO:0051437,"ENSG00000131467,ENSG00000143106,ENSG00000185627,ENSG00000094880,ENSG00000173692,ENSG00000110801,ENSG00000108294,ENSG00000176386,ENSG00000092010,ENSG00000159352,ENSG00000141552","PSME3,PSMA5,PSMD13,CDC23,PSMD1,PSMD9,PSMB3,CDC26,PSME1,PSMD4,ANAPC11",biological_process,positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle,43,11,86,2.9604542164,-2.92842374193
GO:0051436,"ENSG00000131467,ENSG00000143106,ENSG00000185627,ENSG00000094880,ENSG00000173692,ENSG00000110801,ENSG00000108294,ENSG00000176386,ENSG00000092010,ENSG00000159352,ENSG00000141552","PSME3,PSMA5,PSMD13,CDC23,PSMD1,PSMD9,PSMB3,CDC26,PSME1,PSMD4,ANAPC11",biological_process,negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle,43,11,80,2.9604542164,-2.92842374193
GO:0051291,"ENSG00000166333,ENSG00000166913,ENSG00000122545","ILK,YWHAB,SEPT7",biological_process,protein heterooligomerization,9,3,51,2.96042863145,-2.92844932688
GO:0000910,"ENSG00000115561,ENSG00000137100,ENSG00000122545","CHMP3,DCTN3,SEPT7",biological_process,cytokinesis,9,3,63,2.96042863145,-2.92844932688
GO:0006605,"ENSG00000164924,ENSG00000166913,ENSG00000166263","YWHAZ,YWHAB,STXBP4",biological_process,protein targeting,9,3,40,2.96042863145,-2.92844932688
GO:0006633,"ENSG00000052802,ENSG00000145439,ENSG00000116171","MSMO1,CBR4,SCP2",biological_process,fatty acid biosynthetic process,9,3,59,2.96042863145,-2.92844932688
GO:0042273,"ENSG00000138442,ENSG00000198301,ENSG00000242372","WDR12,SDAD1,EIF6",biological_process,ribosomal large subunit biogenesis,9,3,12,2.96042863145,-2.92844932688
GO:0019827,"ENSG00000134982,ENSG00000166477,ENSG00000160563","APC,LEO1,MED27",biological_process,stem cell maintenance,9,3,50,2.96042863145,-2.92844932688
GO:0000084,"ENSG00000131467,ENSG00000143106,ENSG00000185627,ENSG00000134480,ENSG00000173692,ENSG00000110801,ENSG00000108294,ENSG00000135336,ENSG00000092010,ENSG00000204120,ENSG00000159352,ENSG00000117748","PSME3,PSMA5,PSMD13,CCNH,PSMD1,PSMD9,PSMB3,ORC3,PSME1,GIGYF2,PSMD4,RPA2",biological_process,S phase of mitotic cell cycle,48,12,131,2.90410710046,-2.98477085787
GO:0006928,"ENSG00000143549,ENSG00000138071,ENSG00000165209,ENSG00000136754,ENSG00000127603","TPM3,ACTR2,STRBP,ABI1,MACF1",biological_process,cellular component movement,17,5,108,2.88986950483,-2.9990084535
GO:0006006,"ENSG00000108528,ENSG00000102893,ENSG00000067225,ENSG00000117448,ENSG00000152556","SLC25A11,PHKB,PKM,AKR1A1,PFKM",biological_process,glucose metabolic process,17,5,129,2.88986950483,-2.9990084535
GO:0007155,"ENSG00000134982,ENSG00000151422,ENSG00000149557,ENSG00000081870,ENSG00000151914","APC,FER,FEZ1,HSPB11,DST",biological_process,cell adhesion,17,5,494,2.88986950483,-2.9990084535
GO:0031145,"ENSG00000131467,ENSG00000143106,ENSG00000185627,ENSG00000094880,ENSG00000173692,ENSG00000110801,ENSG00000108294,ENSG00000176386,ENSG00000092010,ENSG00000159352,ENSG00000141552","PSME3,PSMA5,PSMD13,CDC23,PSMD1,PSMD9,PSMB3,CDC26,PSME1,PSMD4,ANAPC11",biological_process,anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process,44,11,95,2.80381982679,-3.08505813154
GO:0051439,"ENSG00000131467,ENSG00000143106,ENSG00000185627,ENSG00000094880,ENSG00000173692,ENSG00000110801,ENSG00000108294,ENSG00000176386,ENSG00000092010,ENSG00000159352,ENSG00000141552","PSME3,PSMA5,PSMD13,CDC23,PSMD1,PSMD9,PSMB3,CDC26,PSME1,PSMD4,ANAPC11",biological_process,regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle,44,11,90,2.80381982679,-3.08505813154
GO:0002474,"ENSG00000131467,ENSG00000143106,ENSG00000152700,ENSG00000185627,ENSG00000173692,ENSG00000110801,ENSG00000108294,ENSG00000092010,ENSG00000159352,ENSG00000077721,ENSG00000138674","PSME3,PSMA5,SAR1B,PSMD13,PSMD1,PSMD9,PSMB3,PSME1,PSMD4,UBE2A,SEC31A",biological_process,antigen processing and presentation of peptide antigen via MHC class I,44,11,164,2.80381982679,-3.08505813154
GO:0022900,"ENSG00000103018,ENSG00000198431,ENSG00000091164","CYB5B,TXNRD1,TXNL1",biological_process,electron transport chain,10,3,45,2.59071483302,-3.29816312532
GO:0006919,"ENSG00000184047,ENSG00000114446,ENSG00000147601","DIABLO,IFT57,TERF1",biological_process,activation of cysteine-type endopeptidase activity involved in apoptotic process,10,3,88,2.59071483302,-3.29816312532
GO:0043524,"ENSG00000166333,ENSG00000133703,ENSG00000095002","ILK,KRAS,MSH2",biological_process,negative regulation of neuron apoptotic process,10,3,100,2.59071483302,-3.29816312532
GO:0045454,"ENSG00000100823,ENSG00000198431,ENSG00000213593,ENSG00000091164","APEX1,TXNRD1,TMX2,TXNL1",biological_process,cell redox homeostasis,15,4,63,2.32996092242,-3.55891703592
GO:0016071,"ENSG00000131467,ENSG00000123737,ENSG00000110801,ENSG00000197111,ENSG00000108294,ENSG00000171311,ENSG00000110367,ENSG00000111596,ENSG00000125351,ENSG00000166913,ENSG00000122026,ENSG00000092010,ENSG00000112306,ENSG00000138668,ENSG00000164924,ENSG00000185627,ENSG00000173692,ENSG00000175324,ENSG00000205937,ENSG00000156976,ENSG00000170889,ENSG00000089157,ENSG00000145425,ENSG00000143106,ENSG00000204392,ENSG00000151247,ENSG00000169062,ENSG00000159352","PSME3,EXOSC9,PSMD9,PCBP2,PSMB3,EXOSC1,DDX6,CNOT2,UPF3B,YWHAB,RPL21,PSME1,RPS12,HNRNPD,YWHAZ,PSMD13,PSMD1,LSM1,RNPS1,EIF4A2,RPS9,RPLP0,RPS3A,PSMA5,LSM2,EIF4E,UPF3A,PSMD4",biological_process,mRNA metabolic process,134,28,282,2.30841326658,-3.58046469175
GO:0006521,"ENSG00000131467,ENSG00000143106,ENSG00000185627,ENSG00000173692,ENSG00000155096,ENSG00000110801,ENSG00000108294,ENSG00000092010,ENSG00000159352","PSME3,PSMA5,PSMD13,PSMD1,AZIN1,PSMD9,PSMB3,PSME1,PSMD4",biological_process,regulation of cellular amino acid metabolic process,38,9,66,2.29703127031,-3.59184668802
GO:0033572,"ENSG00000141367,ENSG00000047249,ENSG00000033627","CLTC,ATP6V1H,ATP6V0A1",biological_process,transferrin transport,11,3,37,2.27864880075,-3.61022915758
GO:0051092,"ENSG00000151422,ENSG00000147649,ENSG00000133703","FER,MTDH,KRAS",biological_process,positive regulation of NF-kappaB transcription factor activity,11,3,119,2.27864880075,-3.61022915758
GO:0045727,"ENSG00000075151,ENSG00000169062,ENSG00000125351","EIF4G3,UPF3A,UPF3B",biological_process,positive regulation of translation,11,3,43,2.27864880075,-3.61022915758
GO:0006094,"ENSG00000141349,ENSG00000108528,ENSG00000128272","G6PC3,SLC25A11,ATF4",biological_process,gluconeogenesis,11,3,51,2.27864880075,-3.61022915758
GO:0006364,"ENSG00000055044,ENSG00000147679,ENSG00000123737,ENSG00000213782,ENSG00000198000,ENSG00000108651,ENSG00000171311,ENSG00000068438","NOP58,UTP23,EXOSC9,DDX47,NOL8,UTP6,EXOSC1,FTSJ1",biological_process,rRNA processing,34,8,103,2.18575714234,-3.70312081599
GO:0006977,"ENSG00000131467,ENSG00000078304,ENSG00000143106,ENSG00000185627,ENSG00000173692,ENSG00000110801,ENSG00000108294,ENSG00000092010,ENSG00000159352","PSME3,PPP2R5C,PSMA5,PSMD13,PSMD1,PSMD9,PSMB3,PSME1,PSMD4",biological_process,"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",39,9,82,2.15791036682,-3.73096759151
GO:0031175,"ENSG00000164885,ENSG00000168385,ENSG00000133026","CDK5,SEPT2,MYH10",biological_process,neuron projection development,12,3,91,2.01187714721,-3.87700081112
GO:0034660,"ENSG00000125835,ENSG00000142252,ENSG00000182004","SNRPB,GEMIN7,SNRPE",biological_process,ncRNA metabolic process,12,3,24,2.01187714721,-3.87700081112
GO:0006979,"ENSG00000158864,ENSG00000198431,ENSG00000103415,ENSG00000126432","NDUFS2,TXNRD1,HMOX2,PRDX5",biological_process,response to oxidative stress,17,4,126,1.89443668768,-3.99444127065
GO:0000387,"ENSG00000125835,ENSG00000142252,ENSG00000182004","SNRPB,GEMIN7,SNRPE",biological_process,spliceosomal snRNP assembly,13,3,28,1.78158745225,-4.10729050608
GO:0007275,"ENSG00000165209,ENSG00000118482,ENSG00000006652,ENSG00000056097,ENSG00000187555","STRBP,PHF3,IFRD1,ZFR,USP7",biological_process,multicellular organismal development,23,5,564,1.67905001364,-4.20982794469
GO:0006879,"ENSG00000103415,ENSG00000047249,ENSG00000033627","HMOX2,ATP6V1H,ATP6V0A1",biological_process,cellular iron ion homeostasis,14,3,73,1.58125949694,-4.30761846139
GO:0015991,"ENSG00000138698,ENSG00000047249,ENSG00000033627","RAP1GDS1,ATP6V1H,ATP6V0A1",biological_process,ATP hydrolysis coupled proton transport,14,3,33,1.58125949694,-4.30761846139
GO:0002479,"ENSG00000131467,ENSG00000143106,ENSG00000185627,ENSG00000173692,ENSG00000110801,ENSG00000108294,ENSG00000092010,ENSG00000159352","PSME3,PSMA5,PSMD13,PSMD1,PSMD9,PSMB3,PSME1,PSMD4",biological_process,"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent",39,8,138,1.55824735208,-4.33063060625
GO:0042590,"ENSG00000131467,ENSG00000143106,ENSG00000185627,ENSG00000173692,ENSG00000110801,ENSG00000108294,ENSG00000092010,ENSG00000159352","PSME3,PSMA5,PSMD13,PSMD1,PSMD9,PSMB3,PSME1,PSMD4",biological_process,antigen processing and presentation of exogenous peptide antigen via MHC class I,39,8,142,1.55824735208,-4.33063060625
GO:0016032,"ENSG00000103363,ENSG00000134480,ENSG00000110801,ENSG00000108294,ENSG00000082258,ENSG00000196235,ENSG00000187735,ENSG00000122026,ENSG00000092010,ENSG00000112306,ENSG00000074319,ENSG00000101654,ENSG00000136243,ENSG00000131467,ENSG00000185627,ENSG00000047315,ENSG00000173692,ENSG00000042753,ENSG00000170889,ENSG00000089157,ENSG00000145425,ENSG00000143106,ENSG00000120656,ENSG00000168002,ENSG00000196262,ENSG00000094914,ENSG00000137947,ENSG00000047249,ENSG00000159352,ENSG00000154582","TCEB2,CCNH,PSMD9,PSMB3,CCNT2,SUPT5H,TCEA1,RPL21,PSME1,RPS12,TSG101,RNMT,NUPL2,PSME3,PSMD13,POLR2B,PSMD1,AP2S1,RPS9,RPLP0,RPS3A,PSMA5,TAF12,POLR2G,PPIA,AAAS,GTF2B,ATP6V1H,PSMD4,TCEB1",biological_process,viral reproduction,159,30,392,1.45086058036,-4.43801737798
GO:0009615,"ENSG00000180228,ENSG00000174953,ENSG00000134248,ENSG00000142166","PRKRA,DHX36,LAMTOR5,IFNAR1",biological_process,response to virus,20,4,134,1.39913561853,-4.4897423398
GO:0051084,"ENSG00000123349,ENSG00000116957,ENSG00000097033","PFDN5,TBCE,SH3GLB1",biological_process,'de novo' posttranslational protein folding,18,3,42,0.994882595542,-4.89399536279
GO:0006120,"ENSG00000160194,ENSG00000158864,ENSG00000167792,ENSG00000137806,ENSG00000115286","NDUFV3,NDUFS2,NDUFV1,NDUFAF1,NDUFS7",biological_process,"mitochondrial electron transport, NADH to ubiquinone",31,5,55,0.8225121837,-5.06636577463
GO:0022904,"ENSG00000178741,ENSG00000165629,ENSG00000167792,ENSG00000160194,ENSG00000164405,ENSG00000115286,ENSG00000241468,ENSG00000158864,ENSG00000140374","COX5A,ATP5C1,NDUFV1,NDUFV3,UQCRQ,NDUFS7,ATP5J2,NDUFS2,ETFA",biological_process,respiratory electron transport chain,59,9,113,0.573650713747,-5.31522724459
GO:0006413,"ENSG00000173674,ENSG00000178982,ENSG00000135930,ENSG00000107581,ENSG00000151247,ENSG00000070785,ENSG00000145425,ENSG00000122026,ENSG00000112306,ENSG00000156976,ENSG00000122033,ENSG00000089195,ENSG00000170889,ENSG00000089157,ENSG00000100664","EIF1AX,EIF3K,EIF4E2,EIF3A,EIF4E,EIF2B3,RPS3A,RPL21,RPS12,EIF4A2,MTIF3,TRMT6,RPS9,RPLP0,EIF5",biological_process,translational initiation,96,15,155,0.538072419109,-5.35080553922
GO:0006614,"ENSG00000166562,ENSG00000145425,ENSG00000100883,ENSG00000112306,ENSG00000122026,ENSG00000153037,ENSG00000118705,ENSG00000170889,ENSG00000089157,ENSG00000124783","SEC11C,RPS3A,SRP54,RPS12,RPL21,SRP19,RPN2,RPS9,RPLP0,SSR1",biological_process,SRP-dependent cotranslational protein targeting to membrane,88,10,126,0.100104684923,-5.78877327341
GO:0000184,"ENSG00000145425,ENSG00000125351,ENSG00000205937,ENSG00000122026,ENSG00000112306,ENSG00000169062,ENSG00000170889,ENSG00000089157","RPS3A,UPF3B,RNPS1,RPL21,RPS12,UPF3A,RPS9,RPLP0",biological_process,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",77,8,137,0.0762327040035,-5.81264525433
GO:0019058,"ENSG00000145425,ENSG00000055332,ENSG00000122026,ENSG00000112306,ENSG00000170889,ENSG00000089157","RPS3A,EIF2AK2,RPL21,RPS12,RPS9,RPLP0",biological_process,viral infectious cycle,73,6,109,0.0246881144674,-5.86418984387
GO:0006414,"ENSG00000145425,ENSG00000122026,ENSG00000112306,ENSG00000123297,ENSG00000170889,ENSG00000089157","RPS3A,RPL21,RPS12,TSFM,RPS9,RPLP0",biological_process,translational elongation,74,6,113,0.0220654116123,-5.86681254672
GO:0019083,"ENSG00000122026,ENSG00000170889,ENSG00000089157,ENSG00000112306,ENSG00000145425","RPL21,RPS9,RPLP0,RPS12,RPS3A",biological_process,viral transcription,70,5,99,0.0136653869575,-5.87521257138
GO:0006415,"ENSG00000122026,ENSG00000170889,ENSG00000089157,ENSG00000112306,ENSG00000145425","RPL21,RPS9,RPLP0,RPS12,RPS3A",biological_process,translational termination,71,5,106,0.0120957582377,-5.8767822001
