,features_of_interest_in_go_term,features_of_interest_in_go_term_gene_symbols,go_domain,go_name,n_background_in_go_term,n_features_of_interest_in_go_term,n_features_total_in_go_term,negative_log_p_value,bonferonni_corrected_negative_log_p_value
GO:0007399,"ENSG00000124177,ENSG00000270136,ENSG00000149557,ENSG00000073584,ENSG00000131238,ENSG00000204843,ENSG00000066427,ENSG00000068796,ENSG00000105254","CHD6,MINOS1-NBL1,FEZ1,SMARCE1,PPT1,DCTN1,ATXN3,KIF2A,TBCB",biological_process,nervous system development,22,9,334,4.19463807875,-1.64600357862
GO:0055086,"ENSG00000178035,ENSG00000114956,ENSG00000243678,ENSG00000198431,ENSG00000011052,ENSG00000004455,ENSG00000239672","IMPDH2,DGUOK,NME1-NME2,TXNRD1,NME2,AK2,NME1",biological_process,nucleobase-containing small molecule metabolic process,16,7,73,4.19046847892,-1.65017317846
GO:0007050,"ENSG00000005483,ENSG00000111653,ENSG00000134982,ENSG00000074319,ENSG00000100532,ENSG00000151914,ENSG00000127603","KMT2E,ING4,APC,TSG101,CGRRF1,DST,MACF1",biological_process,cell cycle arrest,16,7,132,4.19046847892,-1.65017317846
GO:0019083,"ENSG00000182899,ENSG00000083845,ENSG00000110700,ENSG00000138326,ENSG00000124614,ENSG00000241343,ENSG00000162244,ENSG00000231500,ENSG00000115268,ENSG00000122026,ENSG00000221983,ENSG00000177954,ENSG00000265681,ENSG00000134419,ENSG00000145592,ENSG00000137818,ENSG00000170889,ENSG00000089157,ENSG00000105372,ENSG00000145425,ENSG00000109475,ENSG00000161016,ENSG00000122406","RPL35A,RPS5,RPS13,RPS24,RPS10,RPL36A,RPL29,RPS18,RPS15,RPL21,UBA52,RPS27,RPL17,RPS15A,RPL37,RPLP1,RPS9,RPLP0,RPS19,RPS3A,RPL34,RPL8,RPL5",biological_process,viral transcription,70,23,99,4.04274787324,-1.79789378413
GO:0009987,"ENSG00000131711,ENSG00000196236,ENSG00000136754,ENSG00000092201","MAP1B,XPNPEP3,ABI1,SUPT16H",biological_process,cellular process,8,4,32,4.02073837835,-1.81990327902
GO:0006613,"ENSG00000163479,ENSG00000140319,ENSG00000008952,ENSG00000124783","SSR2,SRP14,SEC62,SSR1",biological_process,cotranslational protein targeting to membrane,8,4,9,4.02073837835,-1.81990327902
GO:0048205,"ENSG00000095139,ENSG00000184432,ENSG00000170348,ENSG00000105669","ARCN1,COPB2,TMED10,COPE",biological_process,COPI coating of Golgi vesicle,8,4,14,4.02073837835,-1.81990327902
GO:0007166,"ENSG00000085063,ENSG00000113712,ENSG00000112983,ENSG00000126457","CD59,CSNK1A1,BRD8,PRMT1",biological_process,cell surface receptor signaling pathway,8,4,254,4.02073837835,-1.81990327902
GO:0006414,"ENSG00000182899,ENSG00000083845,ENSG00000110700,ENSG00000138326,ENSG00000124614,ENSG00000241343,ENSG00000162244,ENSG00000231500,ENSG00000115268,ENSG00000122026,ENSG00000221983,ENSG00000177954,ENSG00000265681,ENSG00000134419,ENSG00000145592,ENSG00000114942,ENSG00000137818,ENSG00000170889,ENSG00000089157,ENSG00000105372,ENSG00000145425,ENSG00000109475,ENSG00000161016,ENSG00000122406","RPL35A,RPS5,RPS13,RPS24,RPS10,RPL36A,RPL29,RPS18,RPS15,RPL21,UBA52,RPS27,RPL17,RPS15A,RPL37,EEF1B2,RPLP1,RPS9,RPLP0,RPS19,RPS3A,RPL34,RPL8,RPL5",biological_process,translational elongation,74,24,113,3.97111093029,-1.86953072708
GO:0006310,"ENSG00000187778,ENSG00000169189,ENSG00000108384,ENSG00000248643,ENSG00000147140,ENSG00000168214,ENSG00000129197,ENSG00000143748,ENSG00000079246,ENSG00000189403","MCRS1,NSMCE1,RAD51C,RBM14-RBM4,NONO,RBPJ,RPAIN,NVL,XRCC5,HMGB1",biological_process,DNA recombination,26,10,111,3.90645476073,-1.93418689665
GO:0042776,"ENSG00000165629,ENSG00000241837,ENSG00000152234,ENSG00000154723,ENSG00000167283","ATP5C1,ATP5O,ATP5A1,ATP5J,ATP5L",biological_process,mitochondrial ATP synthesis coupled proton transport,11,5,16,3.83937021424,-2.00127144314
GO:0006096,"ENSG00000149925,ENSG00000131828,ENSG00000172331,ENSG00000067225,ENSG00000134333","ALDOA,PDHA1,BPGM,PKM,LDHA",biological_process,glycolysis,11,5,50,3.83937021424,-2.00127144314
GO:0030308,"ENSG00000204628,ENSG00000131238,ENSG00000167085,ENSG00000068745,ENSG00000101079","GNB2L1,PPT1,PHB,IP6K2,NDRG3",biological_process,negative regulation of cell growth,11,5,130,3.83937021424,-2.00127144314
GO:0006914,"ENSG00000062716,ENSG00000103194,ENSG00000168397,ENSG00000140941,ENSG00000145782","VMP1,USP10,ATG4B,MAP1LC3B,ATG12",biological_process,autophagy,11,5,67,3.83937021424,-2.00127144314
GO:0031124,"ENSG00000116754,ENSG00000115875,ENSG00000133226,ENSG00000112081,ENSG00000176102","SRSF11,SRSF7,SRRM1,SRSF3,CSTF3",biological_process,mRNA 3'-end processing,11,5,35,3.83937021424,-2.00127144314
GO:0006184,"ENSG00000099246,ENSG00000134697,ENSG00000166128,ENSG00000067560,ENSG00000120805,ENSG00000133703,ENSG00000155366,ENSG00000167552,ENSG00000070831,ENSG00000126858,ENSG00000079332,ENSG00000152700","RAB18,GNL2,RAB8B,RHOA,ARL1,KRAS,RHOC,TUBA1A,CDC42,RHOT1,SAR1A,SAR1B",biological_process,GTP catabolic process,33,12,269,3.77697147531,-2.06367018206
GO:0006334,"ENSG00000127483,ENSG00000204256,ENSG00000187109,ENSG00000205531,ENSG00000162521,ENSG00000083168","HP1BP3,BRD2,NAP1L1,NAP1L4,RBBP4,KAT6A",biological_process,nucleosome assembly,14,6,162,3.77687964597,-2.0637620114
GO:0007179,"ENSG00000067560,ENSG00000141027,ENSG00000157450,ENSG00000221983,ENSG00000114126,ENSG00000082258,ENSG00000109332","RHOA,NCOR1,RNF111,UBA52,TFDP2,CCNT2,UBE2D3",biological_process,transforming growth factor beta receptor signaling pathway,17,7,124,3.77190087603,-2.06874078134
GO:0006338,"ENSG00000124177,ENSG00000163939,ENSG00000073584,ENSG00000102038,ENSG00000162521,ENSG00000196591,ENSG00000163104","CHD6,PBRM1,SMARCE1,SMARCA1,RBBP4,HDAC2,SMARCAD1",biological_process,chromatin remodeling,17,7,64,3.77190087603,-2.06874078134
GO:0034134,"ENSG00000244687,ENSG00000115966,ENSG00000221983","UBE2V1,ATF2,UBA52",biological_process,toll-like receptor 2 signaling pathway,6,3,73,3.62801309166,-2.21262856571
GO:0034130,"ENSG00000244687,ENSG00000115966,ENSG00000221983","UBE2V1,ATF2,UBA52",biological_process,toll-like receptor 1 signaling pathway,6,3,72,3.62801309166,-2.21262856571
GO:0008584,"ENSG00000009307,ENSG00000121989,ENSG00000138293","CSDE1,ACVR2A,NCOA4",biological_process,male gonad development,6,3,83,3.62801309166,-2.21262856571
GO:0006515,"ENSG00000258677,ENSG00000066427,ENSG00000104343","RP11-463D19.2,ATXN3,UBE2W",biological_process,misfolded or incompletely synthesized protein catabolic process,6,3,10,3.62801309166,-2.21262856571
GO:0043968,"ENSG00000163875,ENSG00000112983,ENSG00000185787","MEAF6,BRD8,MORF4L1",biological_process,histone H2A acetylation,6,3,13,3.62801309166,-2.21262856571
GO:0032436,"ENSG00000204628,ENSG00000116030,ENSG00000169139","GNB2L1,SUMO1,UBE2V2",biological_process,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,6,3,34,3.62801309166,-2.21262856571
GO:0008063,"ENSG00000244687,ENSG00000115966,ENSG00000221983","UBE2V1,ATF2,UBA52",biological_process,Toll signaling pathway,6,3,86,3.62801309166,-2.21262856571
GO:0006694,"ENSG00000139180,ENSG00000147383,ENSG00000079459","NDUFA9,NSDHL,FDFT1",biological_process,steroid biosynthetic process,6,3,34,3.62801309166,-2.21262856571
GO:0009058,"ENSG00000147383,ENSG00000079459,ENSG00000070785","NSDHL,FDFT1,EIF2B3",biological_process,biosynthetic process,6,3,77,3.62801309166,-2.21262856571
GO:0009749,"ENSG00000135821,ENSG00000067560,ENSG00000070785","GLUL,RHOA,EIF2B3",biological_process,response to glucose stimulus,6,3,73,3.62801309166,-2.21262856571
GO:0009952,"ENSG00000115524,ENSG00000134982,ENSG00000121989","SF3B1,APC,ACVR2A",biological_process,anterior/posterior pattern specification,6,3,124,3.62801309166,-2.21262856571
GO:0010212,"ENSG00000105393,ENSG00000158019,ENSG00000148153","BABAM1,BRE,INIP",biological_process,response to ionizing radiation,6,3,46,3.62801309166,-2.21262856571
GO:0006306,"ENSG00000066651,ENSG00000005483,ENSG00000130816","TRMT11,KMT2E,DNMT1",biological_process,DNA methylation,6,3,28,3.62801309166,-2.21262856571
GO:0008334,"ENSG00000125835,ENSG00000143977,ENSG00000182004","SNRPB,SNRPG,SNRPE",biological_process,histone mRNA metabolic process,6,3,12,3.62801309166,-2.21262856571
GO:0048812,"ENSG00000270136,ENSG00000149269,ENSG00000067560","MINOS1-NBL1,PAK1,RHOA",biological_process,neuron projection morphogenesis,6,3,39,3.62801309166,-2.21262856571
GO:0000045,"ENSG00000168397,ENSG00000140941,ENSG00000145782","ATG4B,MAP1LC3B,ATG12",biological_process,autophagic vacuole assembly,6,3,31,3.62801309166,-2.21262856571
GO:0034142,"ENSG00000244687,ENSG00000115966,ENSG00000221983","UBE2V1,ATF2,UBA52",biological_process,toll-like receptor 4 signaling pathway,6,3,85,3.62801309166,-2.21262856571
GO:0001843,"ENSG00000092148,ENSG00000140463,ENSG00000181555","HECTD1,BBS4,SETD2",biological_process,neural tube closure,6,3,69,3.62801309166,-2.21262856571
GO:0071230,"ENSG00000188186,ENSG00000134248,ENSG00000130816","LAMTOR4,LAMTOR5,DNMT1",biological_process,cellular response to amino acid stimulus,6,3,42,3.62801309166,-2.21262856571
GO:0050900,"ENSG00000150093,ENSG00000133703,ENSG00000196262","ITGB1,KRAS,PPIA",biological_process,leukocyte migration,6,3,124,3.62801309166,-2.21262856571
GO:0001824,"ENSG00000092140,ENSG00000129562,ENSG00000132780","G2E3,DAD1,NASP",biological_process,blastocyst development,6,3,30,3.62801309166,-2.21262856571
GO:0001889,"ENSG00000075239,ENSG00000117054,ENSG00000004455","ACAT1,ACADM,AK2",biological_process,liver development,6,3,75,3.62801309166,-2.21262856571
GO:0002224,"ENSG00000244687,ENSG00000115966,ENSG00000221983","UBE2V1,ATF2,UBA52",biological_process,toll-like receptor signaling pathway,6,3,78,3.62801309166,-2.21262856571
GO:0042692,"ENSG00000070831,ENSG00000112531,ENSG00000008294","CDC42,QKI,SPAG9",biological_process,muscle cell differentiation,6,3,38,3.62801309166,-2.21262856571
GO:0042493,"ENSG00000164924,ENSG00000129562,ENSG00000119048,ENSG00000140319,ENSG00000067560,ENSG00000198431,ENSG00000082701,ENSG00000118705,ENSG00000150093,ENSG00000239672","YWHAZ,DAD1,UBE2B,SRP14,RHOA,TXNRD1,GSK3B,RPN2,ITGB1,NME1",biological_process,response to drug,27,10,307,3.60659235536,-2.23404930201
GO:0019058,"ENSG00000182899,ENSG00000083845,ENSG00000110700,ENSG00000138326,ENSG00000124614,ENSG00000241343,ENSG00000162244,ENSG00000231500,ENSG00000115268,ENSG00000122026,ENSG00000221983,ENSG00000177954,ENSG00000265681,ENSG00000134419,ENSG00000145592,ENSG00000137818,ENSG00000170889,ENSG00000089157,ENSG00000105372,ENSG00000145425,ENSG00000109475,ENSG00000161016,ENSG00000122406","RPL35A,RPS5,RPS13,RPS24,RPS10,RPL36A,RPL29,RPS18,RPS15,RPL21,UBA52,RPS27,RPL17,RPS15A,RPL37,RPLP1,RPS9,RPLP0,RPS19,RPS3A,RPL34,RPL8,RPL5",biological_process,viral infectious cycle,73,23,109,3.53069806665,-2.30994359073
GO:0000184,"ENSG00000182899,ENSG00000083845,ENSG00000110700,ENSG00000138326,ENSG00000124614,ENSG00000241343,ENSG00000162244,ENSG00000231500,ENSG00000115268,ENSG00000122026,ENSG00000221983,ENSG00000177954,ENSG00000265681,ENSG00000134419,ENSG00000145592,ENSG00000137818,ENSG00000170889,ENSG00000089157,ENSG00000105372,ENSG00000145425,ENSG00000109475,ENSG00000161016,ENSG00000122406,ENSG00000104408","RPL35A,RPS5,RPS13,RPS24,RPS10,RPL36A,RPL29,RPS18,RPS15,RPL21,UBA52,RPS27,RPL17,RPS15A,RPL37,RPLP1,RPS9,RPLP0,RPS19,RPS3A,RPL34,RPL8,RPL5,EIF3E",biological_process,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",77,24,137,3.47978749065,-2.36085416672
GO:0006955,"ENSG00000180228,ENSG00000100528,ENSG00000123737,ENSG00000140443","PRKRA,CNIH1,EXOSC9,IGF1R",biological_process,immune response,9,4,561,3.41411163943,-2.42653001794
GO:0061418,"ENSG00000100387,ENSG00000154582,ENSG00000109332,ENSG00000221983","RBX1,TCEB1,UBE2D3,UBA52",biological_process,regulation of transcription from RNA polymerase II promoter in response to hypoxia,9,4,26,3.41411163943,-2.42653001794
GO:0006605,"ENSG00000108953,ENSG00000173726,ENSG00000164924,ENSG00000166913","YWHAE,TOMM20,YWHAZ,YWHAB",biological_process,protein targeting,9,4,40,3.41411163943,-2.42653001794
GO:0006921,"ENSG00000164305,ENSG00000189403,ENSG00000087470,ENSG00000134982","CASP3,HMGB1,DNM1L,APC",biological_process,cellular component disassembly involved in execution phase of apoptosis,9,4,51,3.41411163943,-2.42653001794
GO:0051865,"ENSG00000080802,ENSG00000119048,ENSG00000108395,ENSG00000204977","CNOT4,UBE2B,TRIM37,TRIM13",biological_process,protein autoubiquitination,9,4,34,3.41411163943,-2.42653001794
GO:0040008,"ENSG00000163931,ENSG00000112983,ENSG00000170035,ENSG00000185787","TKT,BRD8,UBE2E3,MORF4L1",biological_process,regulation of growth,9,4,55,3.41411163943,-2.42653001794
GO:0042254,"ENSG00000134697,ENSG00000100138,ENSG00000089157,ENSG00000231500","GNL2,NHP2L1,RPLP0,RPS18",biological_process,ribosome biogenesis,9,4,49,3.41411163943,-2.42653001794
GO:0019048,"ENSG00000108953,ENSG00000100387,ENSG00000108294,ENSG00000075151,ENSG00000082258,ENSG00000077380,ENSG00000065427,ENSG00000096063,ENSG00000175575,ENSG00000160752,ENSG00000067560,ENSG00000133318,ENSG00000100804,ENSG00000156976,ENSG00000150093,ENSG00000089157,ENSG00000204628,ENSG00000151247,ENSG00000196262,ENSG00000140307,ENSG00000137947,ENSG00000154582,ENSG00000135486","YWHAE,RBX1,PSMB3,EIF4G3,CCNT2,DYNC1I2,KARS,SRPK1,PAAF1,FDPS,RHOA,RTN3,PSMB5,EIF4A2,ITGB1,RPLP0,GNB2L1,EIF4E,PPIA,GTF2A2,GTF2B,TCEB1,HNRNPA1",biological_process,virus-host interaction,74,23,370,3.37284841666,-2.46779324071
GO:0030968,"ENSG00000204843,ENSG00000124783,ENSG00000138674,ENSG00000159720,ENSG00000166598","DCTN1,SSR1,SEC31A,ATP6V0D1,HSP90B1",biological_process,endoplasmic reticulum unfolded protein response,12,5,87,3.35545010863,-2.48519154875
GO:0043928,"ENSG00000171311,ENSG00000130332,ENSG00000123737,ENSG00000130520,ENSG00000120699","EXOSC1,LSM7,EXOSC9,LSM4,EXOSC8",biological_process,exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay,12,5,32,3.35545010863,-2.48519154875
GO:0006091,"ENSG00000075415,ENSG00000138495,ENSG00000127184,ENSG00000102893,ENSG00000131143","SLC25A3,COX17,COX7C,PHKB,COX4I1",biological_process,generation of precursor metabolites and energy,12,5,54,3.35545010863,-2.48519154875
GO:0034660,"ENSG00000125743,ENSG00000125835,ENSG00000143977,ENSG00000172062,ENSG00000182004","SNRPD2,SNRPB,SNRPG,SMN1,SNRPE",biological_process,ncRNA metabolic process,12,5,24,3.35545010863,-2.48519154875
GO:0071456,"ENSG00000100387,ENSG00000154582,ENSG00000114023,ENSG00000109332,ENSG00000221983","RBX1,TCEB1,FAM162A,UBE2D3,UBA52",biological_process,cellular response to hypoxia,12,5,78,3.35545010863,-2.48519154875
GO:0042981,"ENSG00000133112,ENSG00000179222,ENSG00000163636,ENSG00000100804,ENSG00000134982,ENSG00000256646,ENSG00000086666,ENSG00000221983,ENSG00000108294,ENSG00000172687,ENSG00000167085,ENSG00000164305,ENSG00000129084,ENSG00000239672,ENSG00000159593,ENSG00000157500,ENSG00000197170,ENSG00000106588","TPT1,MAGED1,PSMD6,PSMB5,APC,PSMA2,ZFAND6,UBA52,PSMB3,ZNF738,PHB,CASP3,PSMA1,NME1,NAE1,APPL1,PSMD12,PSMA2",biological_process,regulation of apoptotic process,56,18,254,3.32807360721,-2.51256805016
GO:0006508,"ENSG00000084073,ENSG00000110429,ENSG00000144827,ENSG00000118363,ENSG00000163636,ENSG00000164305,ENSG00000196236,ENSG00000129559,ENSG00000140612,ENSG00000148950,ENSG00000121022,ENSG00000168397,ENSG00000139684","ZMPSTE24,FBXO3,ABHD10,SPCS2,PSMD6,CASP3,XPNPEP3,NEDD8,SEC11A,IMMP1L,COPS5,ATG4B,ESD",biological_process,proteolysis,39,13,537,3.16788290056,-2.67275875681
GO:0050434,"ENSG00000134480,ENSG00000092201,ENSG00000187735,ENSG00000168002,ENSG00000125651,ENSG00000188342,ENSG00000100142,ENSG00000154582","CCNH,SUPT16H,TCEA1,POLR2G,GTF2F1,GTF2F2,POLR2F,TCEB1",biological_process,positive regulation of viral transcription,22,8,56,3.1506551999,-2.68998645747
GO:0001701,"ENSG00000119048,ENSG00000133026,ENSG00000141030,ENSG00000108654,ENSG00000126457,ENSG00000150093","UBE2B,MYH10,COPS3,DDX5,PRMT1,ITGB1",biological_process,in utero embryonic development,16,6,245,2.99795541745,-2.84268623992
GO:0051603,"ENSG00000100804,ENSG00000106588,ENSG00000256646,ENSG00000108294,ENSG00000129084,ENSG00000256206","PSMB5,PSMA2,PSMA2,PSMB3,PSMA1,PSMA1",biological_process,proteolysis involved in cellular protein catabolic process,16,6,44,2.99795541745,-2.84268623992
GO:0006461,"ENSG00000134982,ENSG00000149269,ENSG00000136628,ENSG00000137806,ENSG00000116489,ENSG00000198898","APC,PAK1,EPRS,NDUFAF1,CAPZA1,CAPZA2",biological_process,protein complex assembly,16,6,134,2.99795541745,-2.84268623992
GO:0006309,"ENSG00000164305,ENSG00000131238,ENSG00000189403","CASP3,PPT1,HMGB1",biological_process,apoptotic DNA fragmentation,7,3,25,2.97646350413,-2.86417815324
GO:0001764,"ENSG00000108953,ENSG00000007168,ENSG00000133026","YWHAE,PAFAH1B1,MYH10",biological_process,neuron migration,7,3,102,2.97646350413,-2.86417815324
GO:0032480,"ENSG00000145782,ENSG00000109332,ENSG00000221983","ATG12,UBE2D3,UBA52",biological_process,negative regulation of type I interferon production,7,3,34,2.97646350413,-2.86417815324
GO:0046034,"ENSG00000152234,ENSG00000004455,ENSG00000241837","ATP5A1,AK2,ATP5O",biological_process,ATP metabolic process,7,3,20,2.97646350413,-2.86417815324
GO:0016311,"ENSG00000081721,ENSG00000087053,ENSG00000184007","DUSP12,MTMR2,PTP4A2",biological_process,dephosphorylation,7,3,116,2.97646350413,-2.86417815324
GO:0050999,"ENSG00000121989,ENSG00000143933,ENSG00000198668","ACVR2A,CALM2,CALM1",biological_process,regulation of nitric-oxide synthase activity,7,3,21,2.97646350413,-2.86417815324
GO:0006897,"ENSG00000099246,ENSG00000239672,ENSG00000122705","RAB18,NME1,CLTA",biological_process,endocytosis,7,3,125,2.97646350413,-2.86417815324
GO:0050852,"ENSG00000244687,ENSG00000149269,ENSG00000221983","UBE2V1,PAK1,UBA52",biological_process,T cell receptor signaling pathway,7,3,131,2.97646350413,-2.86417815324
GO:0021987,"ENSG00000108953,ENSG00000007168,ENSG00000140463","YWHAE,PAFAH1B1,BBS4",biological_process,cerebral cortex development,7,3,42,2.97646350413,-2.86417815324
GO:0009653,"ENSG00000129559,ENSG00000204977,ENSG00000073792","NEDD8,TRIM13,IGF2BP2",biological_process,anatomical structure morphogenesis,7,3,127,2.97646350413,-2.86417815324
GO:0030218,"ENSG00000005483,ENSG00000105372,ENSG00000187735","KMT2E,RPS19,TCEA1",biological_process,erythrocyte differentiation,7,3,48,2.97646350413,-2.86417815324
GO:0030307,"ENSG00000123737,ENSG00000198000,ENSG00000067560","EXOSC9,NOL8,RHOA",biological_process,positive regulation of cell growth,7,3,71,2.97646350413,-2.86417815324
GO:0002755,"ENSG00000244687,ENSG00000115966,ENSG00000221983","UBE2V1,ATF2,UBA52",biological_process,MyD88-dependent toll-like receptor signaling pathway,7,3,77,2.97646350413,-2.86417815324
GO:0006446,"ENSG00000075151,ENSG00000147677,ENSG00000156976,ENSG00000104408,ENSG00000122033","EIF4G3,EIF3H,EIF4A2,EIF3E,MTIF3",biological_process,regulation of translational initiation,13,5,28,2.94418054236,-2.89646111502
GO:0006695,"ENSG00000147383,ENSG00000160752,ENSG00000147155,ENSG00000079459,ENSG00000149809","NSDHL,FDPS,EBP,FDFT1,TM7SF2",biological_process,cholesterol biosynthetic process,13,5,37,2.94418054236,-2.89646111502
GO:0043524,"ENSG00000131238,ENSG00000133703,ENSG00000169139,ENSG00000067560","PPT1,KRAS,UBE2V2,RHOA",biological_process,negative regulation of neuron apoptotic process,10,4,100,2.92353696898,-2.91710468839
GO:0032088,"ENSG00000188243,ENSG00000197372,ENSG00000108395,ENSG00000134744","COMMD6,ZNF675,TRIM37,ZCCHC11",biological_process,negative regulation of NF-kappaB transcription factor activity,10,4,66,2.92353696898,-2.91710468839
GO:0000080,"ENSG00000114126,ENSG00000113558,ENSG00000134480,ENSG00000221983","TFDP2,SKP1,CCNH,UBA52",biological_process,G1 phase of mitotic cell cycle,10,4,41,2.92353696898,-2.91710468839
GO:0006892,"ENSG00000141367,ENSG00000134644,ENSG00000122705,ENSG00000092108","CLTC,PUM1,CLTA,SCFD1",biological_process,post-Golgi vesicle-mediated transport,10,4,40,2.92353696898,-2.91710468839
GO:0000079,"ENSG00000090061,ENSG00000082258,ENSG00000163660,ENSG00000134480","CCNK,CCNT2,CCNL1,CCNH",biological_process,regulation of cyclin-dependent protein kinase activity,10,4,62,2.92353696898,-2.91710468839
GO:0008219,"ENSG00000101558,ENSG00000172062,ENSG00000204120,ENSG00000070501,ENSG00000101361,ENSG00000066427,ENSG00000204843,ENSG00000069329","VAPA,SMN1,GIGYF2,POLB,NOP56,ATXN3,DCTN1,VPS35",biological_process,cell death,23,8,160,2.87133414538,-2.96930751199
GO:0009615,"ENSG00000133112,ENSG00000134248,ENSG00000106588,ENSG00000256646,ENSG00000125651,ENSG00000180228,ENSG00000134419","TPT1,LAMTOR5,PSMA2,PSMA2,GTF2F1,PRKRA,RPS15A",biological_process,response to virus,20,7,134,2.77254389241,-3.06809776497
GO:0006626,"ENSG00000173726,ENSG00000168958,ENSG00000217930,ENSG00000150779,ENSG00000126768,ENSG00000164924,ENSG00000128654","TOMM20,MFF,PAM16,TIMM8B,TIMM17B,YWHAZ,MTX2",biological_process,protein targeting to mitochondrion,20,7,53,2.77254389241,-3.06809776497
GO:0000209,"ENSG00000092140,ENSG00000119048,ENSG00000163636,ENSG00000104517,ENSG00000100804,ENSG00000106588,ENSG00000256646,ENSG00000157450,ENSG00000221983,ENSG00000108294,ENSG00000172687,ENSG00000169139,ENSG00000244687,ENSG00000129084,ENSG00000197170,ENSG00000109332","G2E3,UBE2B,PSMD6,UBR5,PSMB5,PSMA2,PSMA2,RNF111,UBA52,PSMB3,ZNF738,UBE2V2,UBE2V1,PSMA1,PSMD12,UBE2D3",biological_process,protein polyubiquitination,52,16,132,2.76313456825,-3.07750708913
GO:0006979,"ENSG00000103415,ENSG00000100804,ENSG00000198431,ENSG00000110717,ENSG00000158864,ENSG00000184752","HMOX2,PSMB5,TXNRD1,NDUFS8,NDUFS2,NDUFA12",biological_process,response to oxidative stress,17,6,126,2.67792686004,-3.16271479733
GO:0006006,"ENSG00000198668,ENSG00000149925,ENSG00000143933,ENSG00000117448,ENSG00000102893,ENSG00000067225","CALM1,ALDOA,CALM2,AKR1A1,PHKB,PKM",biological_process,glucose metabolic process,17,6,129,2.67792686004,-3.16271479733
GO:0008286,"ENSG00000100554,ENSG00000159720,ENSG00000166913,ENSG00000151247,ENSG00000133703,ENSG00000140443,ENSG00000177879,ENSG00000157500","ATP6V1D,ATP6V0D1,YWHAB,EIF4E,KRAS,IGF1R,AP3S1,APPL1",biological_process,insulin receptor signaling pathway,24,8,159,2.61741410082,-3.22322755655
GO:0007219,"ENSG00000100387,ENSG00000168214,ENSG00000113558,ENSG00000141027,ENSG00000221983","RBX1,RBPJ,SKP1,NCOR1,UBA52",biological_process,Notch signaling pathway,14,5,124,2.59081989843,-3.24982175894
GO:0006644,"ENSG00000101558,ENSG00000102393,ENSG00000087053,ENSG00000133027,ENSG00000143753","VAPA,GLA,MTMR2,PEMT,DEGS1",biological_process,phospholipid metabolic process,14,5,260,2.59081989843,-3.24982175894
GO:0008033,"ENSG00000066651,ENSG00000031698,ENSG00000198431,ENSG00000065427","TRMT11,SARS,TXNRD1,KARS",biological_process,tRNA processing,11,4,72,2.51817355301,-3.32246810437
GO:0030163,"ENSG00000118939,ENSG00000131238,ENSG00000144034,ENSG00000100387","UCHL3,PPT1,TPRKB,RBX1",biological_process,protein catabolic process,11,4,45,2.51817355301,-3.32246810437
GO:0006986,"ENSG00000050130,ENSG00000113194,ENSG00000086061,ENSG00000139644","JKAMP,FAF2,DNAJA1,TMBIM6",biological_process,response to unfolded protein,11,4,69,2.51817355301,-3.32246810437
GO:0000082,"ENSG00000113558,ENSG00000256646,ENSG00000134480,ENSG00000163636,ENSG00000100804,ENSG00000151247,ENSG00000106588,ENSG00000221983,ENSG00000108294,ENSG00000129084,ENSG00000119414,ENSG00000115947,ENSG00000150093,ENSG00000197170,ENSG00000135336","SKP1,PSMA2,CCNH,PSMD6,PSMB5,EIF4E,PSMA2,UBA52,PSMB3,PSMA1,PPP6C,ORC4,ITGB1,PSMD12,ORC3",biological_process,G1/S transition of mitotic cell cycle,50,15,169,2.49007414197,-3.3505675154
GO:0070936,"ENSG00000119048,ENSG00000109332,ENSG00000170035","UBE2B,UBE2D3,UBE2E3",biological_process,protein K48-linked ubiquitination,8,3,43,2.47686887208,-3.3637727853
GO:0030324,"ENSG00000151247,ENSG00000149196,ENSG00000189403","EIF4E,C11orf73,HMGB1",biological_process,lung development,8,3,103,2.47686887208,-3.3637727853
GO:0035872,"ENSG00000244687,ENSG00000165416,ENSG00000221983","UBE2V1,SUGT1,UBA52",biological_process,"nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway",8,3,45,2.47686887208,-3.3637727853
GO:0006139,"ENSG00000004455,ENSG00000165609,ENSG00000114956","AK2,NUDT5,DGUOK",biological_process,nucleobase-containing compound metabolic process,8,3,74,2.47686887208,-3.3637727853
GO:0050796,"ENSG00000108946,ENSG00000140612,ENSG00000118363","PRKAR1A,SEC11A,SPCS2",biological_process,regulation of insulin secretion,8,3,88,2.47686887208,-3.3637727853
GO:0043966,"ENSG00000111653,ENSG00000083168,ENSG00000151332","ING4,KAT6A,MBIP",biological_process,histone H3 acetylation,8,3,42,2.47686887208,-3.3637727853
GO:0007094,"ENSG00000134982,ENSG00000089053,ENSG00000141552","APC,ANAPC5,ANAPC11",biological_process,mitotic cell cycle spindle assembly checkpoint,8,3,30,2.47686887208,-3.3637727853
GO:0006090,"ENSG00000131828,ENSG00000060762,ENSG00000134333","PDHA1,MPC1,LDHA",biological_process,pyruvate metabolic process,8,3,27,2.47686887208,-3.3637727853
GO:0042274,"ENSG00000115268,ENSG00000138326,ENSG00000105372","RPS15,RPS24,RPS19",biological_process,ribosomal small subunit biogenesis,8,3,13,2.47686887208,-3.3637727853
